Id,Company_url,Company_ID,Company_Name,Headquarters,Website,Employees,Stock_Symbol,Ticker,Revenue,Phone,Siccode,Naicscode,Description,Industry,Company_Logo_URL
1887,https://www.zoominfo.com/c/about-touch/366396446,366396446,About Touch,"895 Country Club Rd, Ste A140, Eugene, Oregon, 97401, United States",www.abouttouch.com,2,,,"$400,000",(541) 484-3055,,"62139,621","""Let me start by saying "" I cannot say enough about Elena Amodeo"" - About Touch has raised the bar on quality and professional work! First off, Elena knows more...",,"https://res.cloudinary.com/zoominfo-com/image/upload/w_70,h_70,c_fit/abouttouch.com"
1888,https://www.zoominfo.com/c/about-you-salon-spa/345636719,345636719,About You Salon,"951 E. Pkwy, Ste 16, Gatlinburg, Tennessee, 37738, United States",www.aboutyousalon.com,25,,,$4 Million,(865) 436-6601,"7231,723","812,81","We are a full service Salon & Day Spa located in Gatlinburg, Tennessee. Offering Ladies & Mens haircut, color, perms, straightener, highlights, massage, facial,...",Hair Salons|Consumer Services,"https://res.cloudinary.com/zoominfo-com/image/upload/w_70,h_70,c_fit/aboutyousalon.com"
1889,https://www.zoominfo.com/c/aboveallbhscom/407858076,407858076,Above All Behavioral Health Services,"1390 S Douglas Blvd, Ste 102, Midwest City, Oklahoma, 73130, United States",www.aboveallbhs.com,25,,,,(405) 455-5312,80,"621420,621",Above All Behavioral Health Services is focused on people. We still believe in humanity and believe that each person who seeks our temporary assistance is cap...,Hospitals & Clinics|Healthcare,"https://res.cloudinary.com/zoominfo-com/image/upload/w_70,h_70,c_fit/aboveallbhs.com"
1890,https://www.zoominfo.com/c/aboveallcateringcom/343644953,343644953,All Catering,"218 S Magnolia Ave, Anaheim, California, 92804, United States",www.aboveallcatering.com,22,,,$4 Million,(714) 220-1289,"58,581","72232,722",Above All Catering has been creating extraordinary events for over 15 years. Our experienced team is committed to delivering extraordinary food and exceptional ...,Restaurants|Hospitality,"https://res.cloudinary.com/zoominfo-com/image/upload/w_70,h_70,c_fit/aboveallcatering.com"
1891,https://www.zoominfo.com/c/above-all-store-fronts/354618053,354618053,Above All Store Fronts,"50 Gilpin Ave, Hauppauge, New York, 11788, United States",www.aboveallstorefronts.com,100,,,$22 Million,(631) 627-3535,,"23815,2381",Above All Store Fronts has been serving Long Island and the the surronding communities with the finest glazing services since 1993. We pride ourselves in comple...,Construction General|Construction,"https://res.cloudinary.com/zoominfo-com/image/upload/w_70,h_70,c_fit/aboveallstorefronts.com"
1892,https://www.zoominfo.com/c/aboveandbeyondnanniescom/394874,394874,Beyond Nanny Services,"14305 Fridley Way, Apple Valley, Minnesota, 55124, United States",www.aboveandbeyondnannies.com,17,,,$3 Million,(952) 431-4100,,,"Above and beyond Nannies Inc. Finding someone nurturing and dependable, who will stimulate your child's growth with creative activities, nanny placement agency...",,"https://res.cloudinary.com/zoominfo-com/image/upload/w_70,h_70,c_fit/aboveandbeyondnannies.com"
1893,https://www.zoominfo.com/c/above-grade-appraisal/470841168,470841168,Grade Appraisal,"2601 Morningside Dr, Ste 3, Eau Claire, Wisconsin, 54703, United States",www.abovegradeappraisal.com,1,,,"$200,000",(715) 514-2955,,,,,"https://res.cloudinary.com/zoominfo-com/image/upload/w_70,h_70,c_fit/abovegradeappraisal.com"
1894,https://www.zoominfo.com/c/above-grade-educational-services-llc/411195536,411195536,Above Grade Educational Services,"8744 Main St. Ste. 402, Woodstock, Georgia, 30188, United States",www.abovegrades.com,18,,,$3 Million,(678) 313-3301,,,"Above Grade Educational Services LLC. specializes in services for academic private tutoring, test preparation for the ACT and SAT, and college admissions. ...",,"https://res.cloudinary.com/zoominfo-com/image/upload/w_70,h_70,c_fit/abovegrades.com"
1895,https://www.zoominfo.com/c/abovegroundtreecom/408272302,408272302,ABOVE GROUND TREE & LANDSCAPE,"1426 Cuddington, Forest, Virginia, 24551, United States",abovegroundtree.com,1,,,"$190,000",(434) 221-9525,,"56173,561730",,,"https://res.cloudinary.com/zoominfo-com/image/upload/w_70,h_70,c_fit/abovegroundtree.com"
1896,https://www.zoominfo.com/c/above-par-advisors-llc/401215852,401215852,Above PAR Advisors,"205 E 42nd St, New York City, New York, 10017, United States",www.aboveparadvisors.com,21,,,$4 Million,(212) 620-2626,,,Above Par Advisors is a Strategy & Innovation Design Consulting Firm helping C-level executives take on their most difficult business challenges resulting in in...,,"https://res.cloudinary.com/zoominfo-com/image/upload/w_70,h_70,c_fit/aboveparadvisors.com"
1897,https://www.zoominfo.com/c/above-view/263280,263280,ABOVE VIEW,"4750 S 10th St, Milwaukee, Wisconsin, 53221, United States",www.aboveview.com,30,,,$5 Million,(414) 744-7118,,"327,3273","ABOVE VIEW has developed a catalog of over 70 unique ornamental plaster ceiling tile designs ranging from traditional, geometric, and contemporary to the avant-...","Miscellaneous Building Materials (Flooring, Cabinets, etc.)|Building Materials|Manufacturing","https://res.cloudinary.com/zoominfo-com/image/upload/w_70,h_70,c_fit/aboveview.com"
1898,https://www.zoominfo.com/c/aboyoun-heller-llc/354493232,354493232,Aboyoun Dobbs,"77 Bloomfield Avenue Route 46 W, Pine Brook, New Jersey, 07058, United States",aboyoundobbs.com,28,,,$5 Million,(973) 575-9600,"8111,811","541,5411","Aboyoun & Heller, L.L.C. was established in 1989 and has grown to become one of the best-known automotive transactional practices in the New York Tri-State Area...",Law Firms & Legal Services,"https://res.cloudinary.com/zoominfo-com/image/upload/w_70,h_70,c_fit/aboyoundobbs.com"
1899,https://www.zoominfo.com/c/a-b-packing-equipment/356572938,356572938,A&B Packing Equipment,"732 W Saint Joseph St, Lawrence, Michigan, 49064, United States",www.abpacking.com,120,,,$23 Million,(269) 539-4700,"35,20","333993,339","A&B Packing Equipment is the manufacturer of the Evolution, industry leading weight&fill machine for fresh blueberry, cherry and tomato packing. The A&B's equip...",Industrial Machinery & Equipment|Manufacturing,"https://res.cloudinary.com/zoominfo-com/image/upload/w_70,h_70,c_fit/abpacking.com"
1900,https://www.zoominfo.com/c/abp-capital/356112016,356112016,ABP Capital,"820 2nd St, Encinitas, California, 92024, United States",www.abpcapital.com,33,,,$7 Million,(760) 230-1790,62,"5222,522","ABP Capital and its affiliates are industry leading companies specializing in real estate, banking, private equity, and lending. The companies were formed with ...",Investment Banking|Finance,"https://res.cloudinary.com/zoominfo-com/image/upload/w_70,h_70,c_fit/abpcapital.com"
1901,https://www.zoominfo.com/c/abp-electronics-ltd/372563480,372563480,ABP Electronics,"19 Nipmuck Dr, Westborough, Massachusetts, 01581, United States",www.abp.net.cn,468,,,$92 Million,(617) 997-7621,"367,36","33,334","ABP Electronics Limited provides complete services, ranging from electronic component sourcing, PCB assembly and customized packing design to product delivery...",Electronic Components|Electronics|Manufacturing,"https://res.cloudinary.com/zoominfo-com/image/upload/w_70,h_70,c_fit/abp.net.cn"
1902,https://www.zoominfo.com/c/a--b-petroleum-inc/184729,184729,A-B Petroleum,"1245 W Alameda Ave, Denver, Colorado, 80223, United States",www.abpetroleum.com,123,,,$23 Million,(303) 777-6330,"5499,549","445,445120","A-B Petroleum is a locally owned and operated petroleum distributor, based in Denver, Colorado. A-B Petroleum was founded in Colorado Springs, Colorado in 197...","Gas Stations, Convenience & Liquor Stores|Retail","https://res.cloudinary.com/zoominfo-com/image/upload/w_70,h_70,c_fit/abpetroleum.com"
1903,https://www.zoominfo.com/c/a-b-produce/415656,415656,A&B Produce,"123 S Hill Dr, Brisbane, California, 94005, United States",www.abproduce.com,42,,,$9 Million,,01,"42,111","A & B Produce has served the San Francisco Bay Area for more than 40 years, working hard to earn its reputation as a company for superior product quality, unmat...",Crops|Agriculture,"https://res.cloudinary.com/zoominfo-com/image/upload/w_70,h_70,c_fit/abproduce.com"
1904,https://www.zoominfo.com/c/abq-auto-deals/358410470,358410470,ABQ Auto Deals,"169 Griegos Rd NW, Albuquerque, New Mexico, 87107, United States",www.abqautodeals.com,29,,,$5 Million,(505) 554-2428,"5511,551","44111,44","ABQ Auto Deals located at 169 Griegos Rd NW, in Albuquerque, NM, offers quality used cars for sale....",Motor Vehicle Dealers|Retail,"https://res.cloudinary.com/zoominfo-com/image/upload/w_70,h_70,c_fit/abqautodeals.com"
1905,https://www.zoominfo.com/c/abq-dental-associates/348803761,348803761,ABQ DENTAL ASSOCIATES,"7930 Wyoming Blvd, Albuquerque, New Mexico, 87109, United States",abqdental.com,23,,,,(505) 881-7337,80,"6212,62121",Albuquerque Dental | Quality dentistry in Albuquerque...,Hospitals & Clinics|Healthcare,"https://res.cloudinary.com/zoominfo-com/image/upload/w_70,h_70,c_fit/abqdental.com"
1906,https://www.zoominfo.com/c/abq-grafix/908792,908792,ABQ Grafix,"1930 Juan Tabo Blvd NE, Ste a, Albuquerque, New Mexico, 87112, United States",www.abqgrafix.com,48,,,$9 Million,(505) 275-2393,,,We are a family owned and operated business since 1989! ABQGrafix strives to provide our clients with quality products produced fast and efficiently. Our friend...,,"https://res.cloudinary.com/zoominfo-com/image/upload/w_70,h_70,c_fit/abqgrafix.com"
1907,https://www.zoominfo.com/c/abr/355058311,355058311,ABR,"4518 W Alabama, Houston, Texas, 77027, United States",www.abrlp.com,9,,,$2 Million,(281) 787-9719,,,"ABR is a specialized global provider of consulting, and professional services to the Process and energy industries. From our Houston headquarters, we serve dome...",Commercial & Residential Construction|Construction,"https://res.cloudinary.com/zoominfo-com/image/upload/w_70,h_70,c_fit/abrlp.com"
1908,https://www.zoominfo.com/c/abra%c3%a7o/366842670,366842670,Abraço,"86 E 7th St, New York City, New York, 10003, United States",www.abraconyc.com,12,,,$2 Million,(212) 388-9731,"581,58","7225,722",,Restaurants|Hospitality,"https://res.cloudinary.com/zoominfo-com/image/upload/w_70,h_70,c_fit/abraconyc.com"
1909,https://www.zoominfo.com/c/abraco-group-llc/355859635,355859635,Abraco Group,"2351 NW 121st Ct, Ste 108, Miami, Florida, 33182, United States",www.abracogroup.com,8,,,$1 Million,(305) 445-2650,"51,514","424490,42","Headquartered in Doral, Florida, Abraco Group, LLC is a Food Import & Distribution business. Some of their distributions include brands such as Asturi, Monviso, Amaretti Virginia and more....",,"https://res.cloudinary.com/zoominfo-com/image/upload/w_70,h_70,c_fit/abracogroup.com"
1910,https://www.zoominfo.com/c/abracon/677754,677754,Abracon,"5101 Hidden Creek Ln, Spicewood, Texas, 78669, United States",www.abracon.com,70,,,$14 Million,(512) 371-6159,"36,367","334419,33441","Founded in 1992, Abracon is a global manufacturer of passive and electromechanical timing, synchronization, power, connectivity, and RF solutions. The company i...",Electronic Components|Electronics|Manufacturing,"https://res.cloudinary.com/zoominfo-com/image/upload/w_70,h_70,c_fit/abracon.com"
1911,https://www.zoominfo.com/c/abraham/921678,921678,Abraham,"PO Box 690070, San Antonio, Texas, 78269, United States",www.abraham-hicks.com,181,,,$36 Million,(830) 755-2299,,,"The original source material for the current Law of Attraction wave that is sweeping the world, and it is the 21st century inspiration for thousands of books, e...",,"https://res.cloudinary.com/zoominfo-com/image/upload/w_70,h_70,c_fit/abraham-hicks.com"
1912,https://www.zoominfo.com/c/abraham-associates/415209650,415209650,Abraham & Associates,"848 N Rainbow Blvd. Ste. 526, Las Vegas, Nevada, 89107, United States",www.abrahamassoc.com,24,,,$4 Million,(775) 285-6528,,"6211,62111","Abraham & Associates, LLC is a top tier provider of Continuing Medical Education Consulting & healthcare event marketing services and has successfully been enga...",,"https://res.cloudinary.com/zoominfo-com/image/upload/w_70,h_70,c_fit/abrahamassoc.com"
1913,https://www.zoominfo.com/c/abraham--hicks-publications/921678,921678,Abraham,"PO Box 690070, San Antonio, Texas, 78269, United States",www.abraham-hicks.com,181,,,$36 Million,(830) 755-2299,,,"The original source material for the current Law of Attraction wave that is sweeping the world, and it is the 21st century inspiration for thousands of books, e...",,"https://res.cloudinary.com/zoominfo-com/image/upload/w_70,h_70,c_fit/abraham-hicks.com"
1914,https://www.zoominfo.com/c/abrahaminmotion/346379988,346379988,Reggie Wilson/Fist and Heel Performance Group,"72-11 Austin St, #371, Forest Hills, New York, 11375, United States",aimbykyleabraham.org,44,,,,(347) 721-8724,"7929,792","713,71","Fist and Heel draws from the movement idioms of Blues, Slave and Gospel cultures to create works that both honor the past and break new ground....",Music & Music Related Services|Media & Internet,"https://res.cloudinary.com/zoominfo-com/image/upload/w_70,h_70,c_fit/aimbykyleabraham.org"
1915,https://www.zoominfo.com/c/abraham-limo-service/398622491,398622491,Abraham Limo Service,"4740 S Valley View Blvd, Las Vegas, Nevada, 89103, United States",www.abrahamlimo.com,74,,,$14 Million,(702) 675-7775,,"48,48532","Since 2012, Abraham Limo Vegas has been a top supplier of high-grade luxury limousine transportation. Dedicated to offering an unparalleled and premium experien...",,"https://res.cloudinary.com/zoominfo-com/image/upload/w_70,h_70,c_fit/abrahamlimo.com"
1916,https://www.zoominfo.com/c/abraham-linc/447020,447020,Abraham Linc,"PO Box 847, Bridgeport, West Virginia, 26330, United States",www.abrahamlinc.com,92,,,$18 Million,(304) 842-6474,,"42,423220","Abraham Linc is a wholesale distributor of floor covering products serving the Mid-Atlantic region. Our focus on customer service has allowed us to become the ""...","Miscellaneous Building Materials (Flooring, Cabinets, etc.)|Building Materials|Manufacturing","https://res.cloudinary.com/zoominfo-com/image/upload/w_70,h_70,c_fit/abrahamlinc.com"
1917,https://www.zoominfo.com/c/abraham-professional-services/371698189,371698189,ABRAHAM PROFESSIONAL SERVICES,"10101 Southwest Fwy, Ste 400, Houston, Texas, 77074, United States",abrahamprofessionalservices.com,2,,,"$373,000",(713) 904-3380,"8721,872","541,5412",,Accounting & Accounting Services|Business Services,"https://res.cloudinary.com/zoominfo-com/image/upload/w_70,h_70,c_fit/abrahamprofessionalservices.com"
1918,https://www.zoominfo.com/c/abrahamse-company-builders/447035,447035,Abrahamse & Company Builders,"325 Winding River Ln, Charlottesville, Virginia, 22911, United States",www.abrahamse.com,29,,,$5 Million,(434) 295-9379,,,"We specialize in home building, remodeling and commercial projects in central Virginia. Our team only does custom work. And we've been doing it well for more th...",,"https://res.cloudinary.com/zoominfo-com/image/upload/w_70,h_70,c_fit/abrahamse.com"
1919,https://www.zoominfo.com/c/abrahams-lawn/411887997,411887997,Abrahams' Lawn,"PO Box 151534, Chevy Chase, Maryland, 20825, United States",www.abrahamslawn.com,6,,,$1 Million,(301) 565-4069,,,,,"https://res.cloudinary.com/zoominfo-com/image/upload/w_70,h_70,c_fit/abrahamslawn.com"
1920,https://www.zoominfo.com/c/abrakadoodle/312893,312893,Abrakadoodle,"46030 Manekin Plz, Ste 110, Sterling, Virginia, 20166, United States",www.abrakadoodle.com,6,,,,(703) 860-6570,"82,829","45,61161","Abrakadoodle is a provider of art classes, camps, parties and art events. Abrakadoodle’s programs are intended to inspire children’s imaginations by immersing t...",Education General|Education|Recreation|Hospitality,"https://res.cloudinary.com/zoominfo-com/image/upload/w_70,h_70,c_fit/abrakadoodle.com"
1921,https://www.zoominfo.com/c/abramoff-neuberger/353576631,353576631,Abramoff Neuberger,"2850 Quarry Lake Dr, Baltimore, Maryland, 21209, United States",www.abrneu.com,31,,,$5 Million,(410) 539-8300,"8111,811","541,5411","The attorneys of Abramoff Neuberger LLP provide a personal, individualized approach to legal advice. We each have the experience of working within large law fir...",Law Firms & Legal Services,"https://res.cloudinary.com/zoominfo-com/image/upload/w_70,h_70,c_fit/abrneu.com"
1922,https://www.zoominfo.com/c/abrams-airborne-manufacturing/343651643,343651643,Abrams Airborne Manufacturing,"3735 N Romero Rd, Tucson, Arizona, 85705, United States",www.abrams.com,147,,,$54 Million,(520) 887-1727,"34,344","48,339","Abrams Airborne's internal division known as AAMI Aerospace & Defense is a one of a kind precision sheetmetal and CNC manufacturer for the aerospace, defense an...","Miscellaneous Building Materials (Flooring, Cabinets, etc.)|Building Materials|Metals & Minerals|Manufacturing|Metals & Mining","https://res.cloudinary.com/zoominfo-com/image/upload/w_70,h_70,c_fit/abrams.com"
1923,https://www.zoominfo.com/c/abrams-associates/394997,394997,Abrams & Associates,"3841 Farragut Ave, Kensington, Maryland, 20895, United States",www.abramsandassociates.com,61,,,$12 Million,(301) 949-2098,,"621330,621",We are a family-friendly group of psychologists working with a wide variety of mental health needs and behavioral challenges. We take a proactive integrative ap...,,"https://res.cloudinary.com/zoominfo-com/image/upload/w_70,h_70,c_fit/abramsandassociates.com"
1924,https://www.zoominfo.com/c/abrams-bayliss/354487739,354487739,Abrams & Bayliss,"20 Montchanin Rd, Ste 200, Wilmington, Delaware, 19807, United States",www.abramsbayliss.com,43,,,$8 Million,(302) 778-1000,"8111,811","541,5411","Abrams & Bayliss LLP is a corporate, business and fiduciary law boutique focusing on high stakes litigation and transactional advice where there is a substantia...",Law Firms & Legal Services,"https://res.cloudinary.com/zoominfo-com/image/upload/w_70,h_70,c_fit/abramsbayliss.com"
1925,https://www.zoominfo.com/c/abrams-claghorn-gallery/2066453,2066453,Abrams Claghorn Gallery,"1251 Solano Ave, Albany, California, 94706, United States",www.abramsclaghorn.com,78,,,$15 Million,(510) 526-9558,,"453,4539","For over twenty years, Albany Arts Gallery has been exhibiting the finest work of our local artists and craftspeople. We showcase photography, painting, ceramic...",,"https://res.cloudinary.com/zoominfo-com/image/upload/w_70,h_70,c_fit/abramsclaghorn.com"
1926,https://www.zoominfo.com/c/abrams-garfinkel-margolis-bergson/394953,394953,Abrams Garfinkel Margolis Bergson,"1430 Broadway, Fl 17, New York City, New York, 10018, United States",www.agmblaw.com,123,,,$22 Million,(212) 201-1170,"8111,811","541,5411","Abrams Garfinkel Margolis Bergson, LLP is a full-service law firm dedicated to smart, practical and cost-effective counsel. The firm's diversity of experience e...",Law Firms & Legal Services,"https://res.cloudinary.com/zoominfo-com/image/upload/w_70,h_70,c_fit/agmblaw.com"
1927,https://www.zoominfo.com/c/abramson-associates/461131,461131,Abramson & Associates,"5147 MacArthur Blvd, Nw, Washington, D.C., District of Columbia, 20016, United States",www.abramsontax.com,3,,,"$560,000",(202) 244-2522,"8721,872","541,5412","Abramson & Associates, LLC is a multi-faceted, professional tax, accounting, and estate law firm. Located in the Palisades area of Washington, DC since 1981, ou...",Accounting & Accounting Services|Business Services,"https://res.cloudinary.com/zoominfo-com/image/upload/w_70,h_70,c_fit/abramsontax.com"
1928,https://www.zoominfo.com/c/abramson-smith-waldsmith/180654,180654,Abramson Smith Waldsmith,"44 Montgomery St, Ste 3340, San Francisco, California, 94104, United States",www.aswllp.com,4,,,"$757,000",(415) 421-7995,"81,811","541,5411","At Abramson Smith Waldsmith, LLP, our personal injury attorneys consult medical specialists in spinal cord injury and physical rehabilitation. We want to make s...",Law Firms & Legal Services,"https://res.cloudinary.com/zoominfo-com/image/upload/w_70,h_70,c_fit/aswllp.com"
1929,https://www.zoominfo.com/c/abrams-west/447070,447070,Abrams & West,"4550 Montgomery Ave, Ste 760N, Bethesda, Maryland, 20814, United States",awsdlaw.com,1,,,"$188,000",(301) 951-1570,"8111,811","541,5411","At Abrams & West, we combine the personalized attention and operational strengths of a small law firm with the performance typically associated with a large law...",Law Firms & Legal Services,"https://res.cloudinary.com/zoominfo-com/image/upload/w_70,h_70,c_fit/awsdlaw.com"
1930,https://www.zoominfo.com/c/abrapower-usa/356173861,356173861,Abrapower USA,"7451 Empire Dr, Florence, Kentucky, 41042, United States",www.abrapowerusa.com,33,,,$7 Million,(859) 282-6717,28,"339,3399","Abrapower USA, Inc. is dedicated to the production of high-quality foam-coated abrasives. We are leaders in our market place and through commitment, vision and ...","Chemicals|Chemicals, Petrochemicals, Glass & Gases|Manufacturing","https://res.cloudinary.com/zoominfo-com/image/upload/w_70,h_70,c_fit/abrapowerusa.com"
1931,https://www.zoominfo.com/c/abrasive--form/180665,180665,ABRASIVE-FORM,"454 Scott Dr, Bloomingdale, Illinois, 60108, United States",www.abrasive-form.com,261,,,$51 Million,(630) 893-7800,"32,329","3279,327","Abrasive Form is a privately owned company specializing in Creep Feed Grinding of Gas Turbine components. After 35 years supporting the Gas Turbine, Automotive ...",Manufacturing General|Manufacturing,"https://res.cloudinary.com/zoominfo-com/image/upload/w_70,h_70,c_fit/abrasive-form.com"
1932,https://www.zoominfo.com/c/abrasive--form-inc/180665,180665,ABRASIVE-FORM,"454 Scott Dr, Bloomingdale, Illinois, 60108, United States",www.abrasive-form.com,261,,,$51 Million,(630) 893-7800,"32,329","3279,327","Abrasive Form is a privately owned company specializing in Creep Feed Grinding of Gas Turbine components. After 35 years supporting the Gas Turbine, Automotive ...",Manufacturing General|Manufacturing,"https://res.cloudinary.com/zoominfo-com/image/upload/w_70,h_70,c_fit/abrasive-form.com"
1933,https://www.zoominfo.com/c/abrasive-products-and-equipment/513629,513629,Abrasive Products and Equipment,"3009 Pasadena Fwy, Ste 100, Pasadena, Texas, 77503, United States",www.apecompanies.com,235,,,$56 Million,(281) 930-0808,49,"221,22","APE Companies is a service-oriented distributor of surface preparation, safety and environmental management products. We supply our products to industrial contr...","Construction General|Construction|Electricity, Oil & Gas|Energy, Utilities & Waste Treatment","https://res.cloudinary.com/zoominfo-com/image/upload/w_70,h_70,c_fit/apecompanies.com"
1934,https://www.zoominfo.com/c/abrasives-south/296759,296759,Abrasives South,"2696 Rourk St, North Charleston, South Carolina, 29405, United States",www.abrasives-south.com,35,,,$7 Million,(843) 747-9941,,,"""Abrasives-South, Inc., more than an abrasives company, we offer solutions."" Abrasives-South, Inc. is more than your typical Abrasive company we are a solutions...",,"https://res.cloudinary.com/zoominfo-com/image/upload/w_70,h_70,c_fit/abrasives-south.com"
1935,https://www.zoominfo.com/c/abrasive-technology/180662,180662,Abrasive Technology,"1175 Bowes Rd, Elgin, Illinois, 60123, United States",www.abrasive-tech.com,185,,,$36 Million,(847) 888-7112,"32,329","3279,327","Abrasive Technology is a leading manufacturer of super-abrasive grinding wheels and tools. Their patented process is VFlex Technology, a solution that produces ...",Manufacturing General|Manufacturing,"https://res.cloudinary.com/zoominfo-com/image/upload/w_70,h_70,c_fit/abrasive-tech.com"
1936,https://www.zoominfo.com/c/abrasive-tool/180671,180671,Abrasive Tool,"1555 Emerson St, Rochester, New York, 14606, United States",www.abrasivetool.com,25,,,$4 Million,(585) 254-4500,"35,354","444,333515",,"Hand, Power and Lawn-care Tools|Consumer Goods|Manufacturing","https://res.cloudinary.com/zoominfo-com/image/upload/w_70,h_70,c_fit/abrasivetool.com"
1937,https://www.zoominfo.com/c/abrasive-tool-corp/180671,180671,Abrasive Tool,"1555 Emerson St, Rochester, New York, 14606, United States",www.abrasivetool.com,25,,,$4 Million,(585) 254-4500,"35,354","444,333515",,"Hand, Power and Lawn-care Tools|Consumer Goods|Manufacturing","https://res.cloudinary.com/zoominfo-com/image/upload/w_70,h_70,c_fit/abrasivetool.com"
1938,https://www.zoominfo.com/c/abraxus-snow/353624122,353624122,Abraxus Snow,"11444 Brookpark Rd, Cleveland, Ohio, 44130, United States",www.abraxussnow.com,68,,,$13 Million,(216) 321-7669,,"812,81299","In 2000, Abraxus took a major step toward industry prominence when a $1.3 million salt dome was erected in Brooklyn, Ohio - the first privately owned salt dome ...",Retail General|Retail,"https://res.cloudinary.com/zoominfo-com/image/upload/w_70,h_70,c_fit/abraxussnow.com"
1939,https://www.zoominfo.com/c/abrazo-community-health-network/346583540,346583540,Abrazo Health,"2000 W Bethany Home Rd, Phoenix, Arizona, 85015, United States",www.abrazohealth.com,"5,200",,,$382 Million,(602) 246-5658,"80,806","622310,6221","Abrazo Health, headquartered in Phoenix, Arizona, provides a full range of services including cardiology, neurology, orthopedics, and other specialized care....",Emergency Medical Transportation & Services|Hospitals & Clinics|Healthcare,"https://res.cloudinary.com/zoominfo-com/image/upload/w_70,h_70,c_fit/abrazohealth.com"
1940,https://www.zoominfo.com/c/abrazo-health/346583540,346583540,Abrazo Health,"2000 W Bethany Home Rd, Phoenix, Arizona, 85015, United States",www.abrazohealth.com,"5,200",,,$382 Million,(602) 246-5658,"80,806","622310,6221","Abrazo Health, headquartered in Phoenix, Arizona, provides a full range of services including cardiology, neurology, orthopedics, and other specialized care....",Emergency Medical Transportation & Services|Hospitals & Clinics|Healthcare,"https://res.cloudinary.com/zoominfo-com/image/upload/w_70,h_70,c_fit/abrazohealth.com"
1941,https://www.zoominfo.com/c/abr-capital-funding/472642727,472642727,ABR Capital Funding,"6044 Gtwy E, Ste 544, El Paso, Texas, 79905, United States",investabr.com,1,,,"$200,000",(833) 845-4644,,,"ABR is an Asset-Based Lender that has developed a Secure Low Risk Lending Model that provides an ""Alternative Source of Financing"" for businesses that are pursu...",,"https://res.cloudinary.com/zoominfo-com/image/upload/w_70,h_70,c_fit/investabr.com"
1942,https://www.zoominfo.com/c/abrccom/2083429,2083429,Agent Broker Review,"3 Lawrence Sq, Springfield, Illinois, 62704, United States",www.abrc.com,1,,,"$193,000",(217) 753-2272,"2711,271",51,"ABRC® has helped over 100,000 people pass the Illinois state insurance producer licensing exam since 1975. Knowledge gained through ABRC® programs will help the...",Newspapers & News Services|Media & Internet,"https://res.cloudinary.com/zoominfo-com/image/upload/w_70,h_70,c_fit/abrc.com"
1943,https://www.zoominfo.com/c/abr-dynamic-funds/363458319,363458319,ABR Dynamic Funds,"48 Wall St, Ste 1100, New York City, New York, 10005, United States",www.abrfunds.com,21,,,$4 Million,(212) 918-4663,62,"523,52","ABR Management LLC was founded, in 2010 by Taylor Lukof, as a research-focused trading group managing internal proprietary capital. ABR sought scalable, liquid ...",Investment Banking|Finance,"https://res.cloudinary.com/zoominfo-com/image/upload/w_70,h_70,c_fit/abrfunds.com"
1944,https://www.zoominfo.com/c/abr-e--pro/431609,431609,"ABR , e-PRO","3825 Lake Austin Blvd. #501, Austin, Texas, 78703, United States",,17,,,$3 Million,,,,,,/ge-assets/seo-company-directory/default_company_logo.png
1945,https://www.zoominfo.com/c/abrh-llc/351565669,351565669,"ABRH, LLC.","3038 Sidco Dr, Nashville, Tennessee, 37204, United States",www.abrholdings.com,200,,,$1 Billion,(615) 256-8500,"58,581","5511,55","Founded in 1958 and headquartered in Nashville, Tennessee, American Blue Ribbon Holding (ABRH) is a food services holding company operating four family and casu...",Restaurants|Hospitality|Food Service|Business Services,"https://res.cloudinary.com/zoominfo-com/image/upload/w_70,h_70,c_fit/abrholdings.com"
1946,https://www.zoominfo.com/c/abria-pregnancy-resources/383259947,383259947,Abria Pregnancy Resources,"2200 University Ave W, Ste 160, Saint Paul, Minnesota, 55114, United States",www.abria.org,19,,,,(651) 383-9157,86,"621410,62111","Abria offers a safe, non-judgmental and supportive environment for Twin Cities women and couples facing an unexpected pregnancy. Clients experience friendship, ...",Charitable Organizations & Foundations|Organizations,"https://res.cloudinary.com/zoominfo-com/image/upload/w_70,h_70,c_fit/abria.org"
1947,https://www.zoominfo.com/c/a-bright-future-learning-center/411531647,411531647,A Bright Future Learning Center,"3821 Birney Ave., Moosic, Pennsylvania, 18507, United States",abrightfuturelc.com,19,,,$3 Million,(570) 344-3330,,,,,"https://res.cloudinary.com/zoominfo-com/image/upload/w_70,h_70,c_fit/abrightfuturelc.com"
1948,https://www.zoominfo.com/c/abrigo-company/358741339,358741339,Abrigo,"12331-B Riata Trace Parkway, Building 4, Suite 200, Austin, Texas, 78727, United States",www.abrigo.com,200,,,$38 Million,(512) 279-5700,"73,737","511,5112","Abrigo is a technology provider of compliance, credit risk, lending, and asset/liability management solutions that community financial institutions use to manag...",Business Services General|Software Development & Design|Business Services|Software,"https://res.cloudinary.com/zoominfo-com/image/upload/w_70,h_70,c_fit/abrigo.com"
